,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel
63,281.0,117.0,266.6,125,264.4,125.0,296.0,164.0,281.0,172.0,275.0,125.0,300.0,156.0,325.0,156.0,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,305.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,274.02970548188483,101.48040088745783,271.0,109,291.9703290577271,171.3579028295541,271.0,291.1777777777778,271.09761597969447,288.4222222222222,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
64,281.0,109.0,260.0,125,264.4,125.0,296.0,164.0,292.0,156.0,275.0,125.0,300.0,156.0,325.0,156.0,250.0,187.0,250.0,187.0,250.0,242.000512,250.0,297.0,246.0,187.0,260.0,242.27648384673176,250.0,289.0,281.0,109.0,273.3641085554203,100.24808097422071,271.0,101,291.9703290577271,171.3579028295541,271.0,291.61333333333334,271.09761597969447,289.9066666666667,247.0612244897959,301.17959183673463,271.0,305.0,260.0,305.0,250.0,305.0
65,281.0,109.0,266.6,125,264.4,125.0,296.0,156.0,292.0,148.0,275.0,125.0,300.0,156.0,325.0,156.0,250.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,271.5402317826324,100.15414506532176,273.0,101,291.9703290577271,171.3579028295541,271.0,292.13599999999997,271.09761597969447,290.088,246.47346938775507,300.4155102040816,271.0,305.0,260.0,305.0,250.0,305.0
66,287.6,109.0,266.6,125,264.4,125.0,296.0,156.0,302.0,156.0,275.0,125.0,300.0,148.0,325.0,156.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,297.0,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,292.49653333333333,271.09761597969447,288.0744897171194,246.33959183673468,300.6414693877551,271.0,305.0,260.0,313.0,250.0,305.0
67,287.6,109.0,266.6,125,264.4,125.0,296.0,148.0,313.0,156.0,275.0,125.0,300.0,156.0,325.0,148.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,293.0,283.2,101.0,270.7872889264854,100.04099460276666,273.0,101,291.9703290577271,171.3579028295541,271.0,292.8847288888889,271.09761597969447,288.0744897171194,245.97485714285713,300.8473142857143,268.8,305.0,260.0,313.0,250.0,305.0
68,287.6,109.0,266.6,125,264.4,125.0,296.0,156.0,302.0,140.0,275.0,125.0,300.0,148.0,325.0,140.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,101.0,270.4721334746423,99.1923621529767,273.0,101,291.9703290577271,171.3579028295541,271.0,292.0616746666667,271.09761597969447,290.0373973333334,247.16982857142858,301.61677714285713,268.8,305.0,260.0,305.0,250.0,305.0
69,287.6,101.0,266.6,125,264.4,125.0,296.0,156.0,302.0,140.0,275.0,125.0,300.0,148.0,325.0,140.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,101.0,271.0,143.8,273.0,101,291.9703290577271,171.3579028295541,271.0,292.23845404444444,271.09761597969447,288.0744897171194,246.6037942857143,300.9401325714286,268.8,305.0,260.0,305.0,250.0,305.0
70,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,302.0,133.0,275.0,125.0,300.0,148.0,325.0,140.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,292.5,283.2,101.0,270.8892219025217,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,292.3634781866667,271.09761597969447,288.0744897171194,246.51230824489795,300.89224071836736,268.8,313.0,260.0,313.0,250.0,305.0
71,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,292.0,140.0,275.0,125.0,300.0,148.0,325.0,148.0,244.0,187.0,237.6,187.0,260.0,242.000512,250.0,297.0,246.0,187.0,260.0,242.0,250.0,291.6111111111111,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.84081152,271.09761597969447,290.26985216,247.10006334693878,300.322989017687,268.8,313.0,260.0,313.0,250.0,305.0
72,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,292.0,140.0,275.0,125.0,300.0,148.0,325.0,148.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.73152455111114,271.09761597969447,290.21944974222225,247.62297879883383,299.8027791051506,268.8,305.0,260.0,305.0,250.0,305.0
73,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,302.0,133.0,275.0,125.0,300.0,148.0,325.0,140.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,101.0,271.0,143.8,273.0,101,291.9703290577271,171.3579028295541,272.42857142857144,291.1765632812698,271.09761597969447,288.7626167263492,249.37612165597668,296.3218648194363,268.8,305.0,260.0,305.0,250.0,305.0
74,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,292.0,133.0,275.0,125.0,300.0,148.0,325.0,133.0,244.0,187.0,237.6,195.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,297.0,283.2,101.0,271.0,143.8,273.0,101,291.9703290577271,171.3579028295541,272.6326530612245,291.0501187976417,271.09761597969447,288.58050521106577,249.6519082915452,295.6600007790087,268.8,305.0,260.0,313.0,250.0,305.0
75,287.6,101.0,266.6,125,264.4,125.0,296.0,148.0,292.0,140.0,275.0,125.0,300.0,148.0,325.0,140.0,244.0,187.0,237.6,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,253.1,290.41111111111115,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,273.8826530612245,291.6453120420862,271.09761597969447,288.4104511666213,250.02926448202138,295.2222082710722,268.8,313.0,260.0,313.0,250.0,305.0
76,281.0,109.0,266.6,125,264.4,125.0,296.0,148.0,313.0,156.0,275.0,125.0,300.0,148.0,325.0,148.0,250.0,187.0,250.0,195.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,289.0,283.2,101.0,281.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.05871287609193,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
77,292.0,140.0,260.0,156,260.0,156.0,292.0,172.0,333.0,172.0,271.0,156.0,292.0,180.0,323.0,172.0,240.0,211.0,240.0,211.0,271.0,242.000512,250.0,297.0,240.0,211.0,281.0,242.0,250.0,297.0,281.0,133.0,276.1666666666667,102.33333333333333,271.0,140,291.9703290577271,171.3579028295541,274.70626822157436,291.51478838172983,271.09761597969447,287.8532889780369,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
78,287.6,180.0,271.0,195,260.0,195.0,302.0,211.0,333.0,203.0,281.0,195.0,302.0,203.0,333.0,155.3801652892562,240.0,242.0,229.0,242.0,271.0,242.000512,250.0,297.0,240.0,234.0,281.0,242.0,253.1,291.310101010101,283.2,180.0,277.02777777777777,102.55555555555554,281.0,180,291.9703290577271,171.3579028295541,281.0,291.14942451569556,271.09761597969447,287.127388405188,248.66067645693082,293.8922136364343,271.0,305.0,260.0,305.0,250.0,305.0
79,287.6,195.0,271.0,203,271.0,211.0,292.0,226.0,323.0,226.0,271.0,203.0,292.0,170.8181818181818,323.0,165.1818181818182,240.0,250.0,229.0,258.0,271.0,242.000512,250.0,297.0,240.0,250.0,281.0,242.0,251.47272727272727,289.0,283.2,195.0,278.03240740740745,104.14814814814815,281.0,187,291.9703290577271,171.3579028295541,275.7035957240039,291.5350365369096,271.09761597969447,287.307374225954,248.8534636415074,293.9869121166756,268.8,305.0,260.0,305.0,250.0,305.0
80,292.0,164.0,271.0,180,271.0,180.0,302.0,195.0,333.0,195.0,281.0,180.0,302.0,195.0,333.0,187.0,240.0,226.0,229.0,234.0,271.0,242.000512,250.0,297.0,240.0,226.0,281.0,242.0,250.0,297.0,283.2,164.0,281.0324074074074,118.71957671957671,281.0,164,291.9703290577271,171.3579028295541,281.0,291.54172154253547,271.09761597969447,289.0,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
81,292.0,133.0,271.0,140,260.0,140.0,292.0,156.0,333.0,156.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,242.24492862509393,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,276.68197278911566,291.6099649837279,271.09761597969447,286.8321326407982,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
82,292.8181818181818,109.0,260.0,125,260.0,125.0,292.0,133.0,333.0,133.0,275.0,125.0,292.0,140.0,323.0,133.0,250.0,187.0,234.9090909090909,187.0,271.0,242.000512,250.0,297.0,242.05785123966942,187.0,275.45454545454544,242.0,250.0,289.0,281.0,101.0,284.037037037037,131.39380196523052,271.0,109,291.9703290577271,171.3579028295541,277.81836734693877,292.13195798047343,271.09761597969447,286.39855916895783,247.35668295518843,293.62336401458447,271.0,305.0,260.0,305.0,250.0,305.0
83,292.0,133.0,260.0,140,260.0,140.0,292.0,148.0,333.0,140.0,271.0,140.0,302.0,148.0,323.0,140.0,240.0,203.0,240.0,203.0,271.0,242.000512,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,283.2,125.0,285.16137566137564,135.545297484073,271.0,125,291.9703290577271,171.3579028295541,277.2006559766764,290.37949325018513,271.09761597969447,288.0744897171194,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
84,292.0,172.0,271.0,180,271.0,187.0,302.0,187.0,333.0,187.0,275.0,172.0,302.0,187.0,323.0,187.0,244.0,234.0,229.0,234.0,271.0,242.0,250.0,297.0,242.63636363636363,234.0,281.0,242.0,250.0,297.0,283.2,164.0,286.3233182161753,140.25811775957547,281.0,164,291.9703290577271,171.3579028295541,276.5674319727891,290.6094087918827,271.09761597969447,285.96573506249916,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
85,292.0,195.0,271.0,203,260.0,203.0,302.0,219.0,333.0,219.0,271.0,203.0,300.1818181818182,211.0,323.0,219.0,244.0,250.0,229.0,250.0,271.0,242.000512,250.0,297.0,240.0,250.0,271.0,242.0,250.0,297.0,283.2,195.0,292.0,150.50907153264708,271.0,187,291.9703290577271,171.3579028295541,275.89548972650283,292.5329750008956,271.09761597969447,288.49325303022,244.66958536939856,298.5779205018231,271.0,305.0,260.0,305.0,250.0,305.0
86,292.0,180.0,271.0,187,260.0,187.0,302.0,195.0,333.0,195.0,271.0,187.0,302.0,195.0,323.0,195.0,244.0,234.0,229.0,242.0,271.0,242.000512,250.0,297.0,240.0,234.0,281.0,242.0,250.0,292.6363636363636,283.2,172.0,292.0,172.0,272.9998633973089,172,291.9703290577271,171.3579028295541,275.16627397314613,291.8948285724521,271.09761597969447,288.42086060596574,244.00328354057336,298.77516056455096,271.0,305.0,260.0,305.0,250.0,305.0
87,292.0,133.0,260.0,148,260.0,148.0,302.0,148.0,333.0,140.0,275.0,148.0,302.0,156.0,333.0,148.0,240.0,211.0,240.0,211.0,271.0,242.0,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,281.0,133.0,289.4402163643235,160.14965215110988,271.0,133,291.9703290577271,171.3579028295541,274.94974557086476,291.9355233708413,271.09761597969447,288.6478217438468,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
88,292.0,109.0,260.0,125,260.0,125.0,300.1818181818182,133.0,323.0,125.0,275.0,125.0,302.0,133.0,323.0,125.0,240.0,187.0,240.0,187.0,268.79263711495116,242.000512,250.0,305.0,242.36964688204355,187.0,273.6363636363636,242.0,250.0,289.0,281.0,109.0,290.32499002687496,159.4392297105287,271.0,101,291.9703290577271,171.3579028295541,271.0,294.53806169961643,271.0,288.0744897171194,243.1858743233302,300.03923122959714,271.0,305.0,260.0,313.0,250.0,305.0
89,292.0,125.0,260.0,140,260.0,140.0,302.0,140.0,323.0,140.0,271.0,140.0,302.0,140.0,333.0,133.0,240.0,203.0,240.0,203.0,269.4018851171368,242.000512,250.0,305.0,242.5850693258657,195.0,271.0,242.0,250.0,297.0,281.0,117.0,290.8987249563749,162.0941110690238,271.0,117,291.9703290577271,171.3579028295541,273.32236765541285,294.37159196700895,271.09761597969447,288.0744897171194,250.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
90,292.0,156.0,271.0,172,271.0,172.0,302.0,180.0,333.0,172.0,275.0,172.0,302.0,180.0,333.0,180.0,240.0,226.0,240.0,226.0,268.71900826446284,242.0,250.0,305.0,242.702479338843,226.0,281.0,242.0,250.0,297.0,283.2,156.0,292.0,156.0,271.0,156,291.9703290577271,171.3579028295541,271.0,305.0,271.0,288.0744897171194,240.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
91,292.0,187.0,271.0,195,271.0,203.0,302.0,219.0,333.0,211.0,271.0,195.0,302.0,203.0,333.0,211.0,244.0,250.0,229.0,250.0,271.0,242.000512,250.0,297.0,240.0,242.0,281.0,242.0,250.0,289.0,283.2,187.0,292.0,163.15794721279937,271.399252410727,180,291.9703290577271,171.3579028295541,272.15982079993597,298.244660434478,271.09761597969447,288.0744897171194,242.71891578639034,300.6814391794148,271.0,305.0,260.0,311.41322314049586,250.0,305.0
92,292.0,172.0,271.0,180,271.0,187.0,302.0,195.0,333.0,195.0,275.0,180.0,302.0,195.0,323.0,187.0,244.0,234.0,229.0,234.0,271.0,242.0,250.0,297.0,240.72727272727272,234.0,271.0,242.0,250.0,297.0,283.2,164.0,292.0,164.0,271.3934157502903,164,291.9703290577271,171.3579028295541,271.82577044735706,298.9501973080365,271.09761597969447,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
93,292.0,133.0,271.0,148,260.0,140.0,302.0,156.0,323.0,148.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,161.5489805991403,271.0,125,291.9703290577271,171.3579028295541,271.0,305.0,271.0,288.0744897171194,240.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
94,292.0,109.0,260.0,125,260.0,125.0,292.0,133.0,323.0,133.0,275.0,125.0,301.6543951915853,140.0,323.0,133.0,250.0,187.0,240.0,187.0,268.90909090909093,242.0,250.0,305.0,250.0,187.0,272.72727272727275,242.0,250.0,297.0,281.0,101.0,291.87763610626394,158.45490122989153,271.0,101,291.9703290577271,171.3579028295541,271.0,297.0,271.0,288.0744897171194,250.0,305.0,271.0,311.54545454545456,260.0,312.72351615326824,250.0,305.0
95,292.0,125.0,260.0,140,260.0,140.0,292.0,148.0,323.0,140.0,275.0,140.0,300.0165289256198,148.0,323.0,140.0,240.0,203.0,240.0,203.0,270.3215627347859,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,281.0,117.0,291.98640401180705,158.05054458109908,271.0,117,291.9703290577271,171.3579028295541,271.0,305.0,271.2593041372693,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
96,292.0,164.0,271.0,172,260.0,172.0,302.0,187.0,333.0,187.0,271.0,172.0,302.0,187.0,323.0,187.0,240.0,226.0,229.0,226.0,271.0,242.000512,250.0,297.0,240.0,226.0,273.21487603305786,242.0,250.0,297.0,281.0,156.0,292.0,156.0,271.0,156,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
97,292.0,195.0,271.0,203,271.0,203.0,302.0,219.0,333.0,226.0,281.0,203.0,302.0,219.0,333.0,219.0,244.0,250.0,229.0,250.0,271.0,242.0,250.0,297.0,240.0,242.0,271.0,242.0,250.0,297.0,283.0,187.0,292.0,187.0,271.3456048084147,187,291.9703290577271,171.3579028295541,271.10322130591965,302.24377466350455,271.16179761853044,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
98,292.0,172.0,271.0,180,271.0,187.0,302.0,195.0,333.0,195.0,271.0,180.0,302.0,187.0,323.0,195.0,244.0,234.0,229.0,234.0,270.8069337980916,242.0,250.0,297.0,240.0,226.0,271.0,242.0,250.0,297.0,281.0,164.0,292.0,164.0,271.0,164,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
99,292.0,125.0,260.0,140,260.0,140.0,292.0,148.0,333.0,148.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,271.0,305.0,271.0601573936857,288.0744897171194,240.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
100,292.0,109.0,260.0,125,260.0,125.0,292.0,140.0,333.0,133.0,275.0,125.0,292.0,140.0,323.0,133.0,250.0,187.0,240.0,187.0,270.6978748736797,242.0,250.0,297.0,250.0,187.0,273.6363636363636,242.0,250.0,292.6363636363636,281.0,101.0,291.9984893346452,153.67228273123322,271.0,109,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,250.0,296.1919191919192,271.0,305.0,260.0,305.0,250.0,305.0
101,292.0,125.0,260.0,140,260.0,140.0,292.0,148.0,333.0,148.0,271.0,140.0,292.0,156.0,323.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,273.87188875798853,298.89196780907207,271.03170785888807,288.0744897171194,250.0,297.41946740128554,271.0,305.0,260.0,305.0,250.0,305.0
102,292.0,164.0,271.0,180,271.0,180.0,292.0,187.0,333.0,195.0,271.0,180.0,292.0,195.0,323.0,187.0,244.0,226.0,229.0,234.0,270.5714028475452,242.0,250.0,297.0,242.702479338843,226.0,281.0,242.0,260.0,289.0,281.0,164.0,292.0,164.0,271.0,164,291.9703290577271,171.3579028295541,273.87188875798853,297.89196780907207,271.031707858888,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
103,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,281.0,203.0,302.0,219.0,333.0,219.0,240.0,250.0,229.0,250.0,271.0,242.000512,250.0,297.0,240.0,242.0,281.0,242.0,260.0,289.0,281.3801652892562,187.0,292.0,187.0,271.0,187,291.9703290577271,171.3579028295541,274.9715308351085,297.30932617979374,271.01544663893276,288.0744897171194,245.55555555555554,296.1111111111111,271.0,305.0,260.0,305.0,250.0,305.0
104,292.0,164.0,271.0,180,271.0,180.0,302.0,187.0,333.0,187.0,275.0,172.0,302.0,187.0,333.0,187.0,244.0,226.0,240.0,234.0,271.0,242.000512,250.0,297.0,240.72727272727272,226.0,281.0,242.0,260.0,289.0,283.1818181818182,156.0,291.9998111668307,145.08403534140416,271.34560480841475,164,291.9703290577271,171.3579028295541,281.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
105,292.0,125.0,260.0,140,260.0,133.0,292.0,148.0,333.0,148.0,271.0,140.0,292.0,156.0,323.0,148.0,240.0,203.0,240.0,203.0,269.49822670514874,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,289.0,281.0,117.0,292.0,117.0,271.0,117,291.9703290577271,171.3579028295541,281.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
106,292.0,109.0,260.0,125,260.0,125.0,292.0,140.0,333.0,133.0,275.0,125.0,292.0,140.0,323.0,133.0,235.9090909090909,187.0,240.0,187.0,268.0,242.000512,250.0,297.0,250.0,187.0,275.45454545454544,242.0,250.0,289.0,281.0,101.0,291.99997901853675,144.45378170460046,271.0,101,291.9703290577271,171.3579028295541,276.6736154787265,296.2990373997054,271.01314372611813,288.0744897171194,246.55555555555557,295.31111111111113,271.0,305.0,260.0,305.0,250.0,305.0
107,292.0,133.0,260.0,148,260.0,148.0,292.0,156.0,333.0,148.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,203.0,271.0,242.0,250.0,297.0,240.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,271.0,295.81334712102637,271.0,288.0744897171194,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
108,292.0,172.0,271.0,187,271.0,187.0,292.0,195.0,333.0,195.0,271.0,187.0,292.0,195.0,333.0,187.0,244.0,234.0,229.0,234.0,271.0,242.000512,250.0,297.0,240.0,234.0,281.0,242.0,250.0,297.0,281.0,164.0,292.0,164.0,271.0,164,291.9703290577271,171.3579028295541,281.0,297.0,271.00476506084186,288.0744897171194,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
109,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,271.0,203.0,302.0,211.0,323.0,219.0,244.0,250.0,229.0,250.0,271.0,242.000512,250.0,297.0,240.0,242.0,281.0,242.0,260.0,289.8181818181818,283.2,187.0,291.9999766872631,139.72642411622274,272.9834710743802,187,291.9703290577271,171.3579028295541,277.52480221124665,294.6141481999579,271.09761597969447,289.9250677952418,250.0,295.3919191919192,271.0,305.0,260.0,305.0,250.0,303.54545454545456
110,292.0,164.0,271.0,180,271.0,180.0,302.0,187.0,333.0,180.0,268.8181818181818,172.0,302.0,187.0,333.0,180.0,244.0,226.0,229.0,234.0,271.0,242.000512,250.0,297.0,246.0,226.0,281.0,242.0,260.0,289.0,283.2,156.0,292.0,156.0,271.0,156,291.9703290577271,171.3579028295541,277.02834538428186,295.4161693713805,271.09761597969447,290.05722033741915,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
111,292.0,125.0,271.0,140,260.0,140.0,292.0,148.0,333.0,140.0,271.0,140.0,302.0,148.0,323.0,140.0,240.0,203.0,240.0,203.0,260.0,242.0,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,117.0,271.0,117,291.9703290577271,171.3579028295541,277.0283453842819,295.4161693713805,271.09761597969447,289.05722033741915,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
112,292.0,117.0,269.0,125,260.0,125.0,292.0,140.0,333.0,133.0,270.6198347107438,125.0,300.1818181818182,140.0,323.0,133.0,250.0,187.0,235.9090909090909,187.0,260.0,242.000512,250.0,297.0,250.0,187.0,275.45454545454544,242.0,250.0,297.0,281.0,109.0,293.111108520807,143.8584915684692,271.0,109,291.9703290577271,171.3579028295541,271.0,297.0,271.0,289.0,250.0,305.0,271.0,305.0,260.0,305.0,250.0,305.0
113,292.0,125.0,271.0,140,260.0,140.0,302.0,156.0,333.0,148.0,271.0,140.0,302.0,156.0,323.0,148.0,240.0,203.0,240.0,203.0,271.0,242.000512,250.0,297.0,250.0,203.0,271.0,242.0,250.0,297.0,283.2,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,278.32268662247634,293.30581086783985,271.09761597969447,287.58901642525984,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
114,292.0,164.0,271.0,180,271.0,180.0,302.0,195.0,333.0,195.0,271.0,180.0,302.0,195.0,323.0,195.0,244.0,234.0,229.0,234.0,271.0,242.000512,250.0,297.0,246.0,226.0,281.0,242.0,260.0,295.4,283.2,164.0,292.0,164.0,281.0,164,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,289.0,271.0,305.0,260.0,305.0,250.0,297.0
115,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,271.0,195.0,302.0,211.0,323.0,219.0,240.0,250.0,229.0,250.0,271.0,242.000512,250.0,297.0,250.0,242.0,281.0,242.0,260.0,295.4,283.2,187.0,293.24999973508255,187.0,281.0,187,291.9703290577271,171.3579028295541,276.48659748789333,295.3486832900668,271.09761597969447,288.0744897171194,250.0,295.3030303030303,271.0,304.27272727272725,260.0,307.90909090909093,250.0,301.3636363636364
116,292.0,164.0,271.0,172,271.0,172.0,300.11570247933884,187.0,333.0,180.0,271.0,172.0,302.0,187.0,333.0,180.0,240.0,226.0,240.0,226.0,262.4,242.0,250.0,299.1818181818182,246.0,226.0,281.0,242.0,260.0,295.4,283.2,156.0,293.234567613423,146.98427684094102,281.0,156,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,297.0612182430364,271.0,306.3884297520661,260.0,305.0,250.0,297.0
117,292.0,125.0,271.0,140,260.0,133.0,300.27272727272725,133.0,333.0,140.0,271.0,140.0,302.0,148.0,333.0,140.0,240.0,195.0,240.0,203.0,260.0,242.0,250.0,297.0,250.0,195.0,271.0,242.0,250.0,289.0,281.0,117.0,292.0,117.0,271.0,117,291.9703290577271,171.3579028295541,281.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,297.0
118,292.0,109.0,271.0,125,260.0,125.0,300.67392937640875,133.0,333.0,125.0,271.0,133.0,302.0,133.0,333.0,125.0,250.0,187.0,240.0,187.0,260.0,242.0,250.0,305.0,250.0,187.0,274.54545454545456,242.0,250.0,297.0,281.0,109.0,293.40432095167785,151.12303460511762,271.0,109,291.9703290577271,171.3579028295541,275.7565871233744,298.1838326842119,271.09761597969447,288.0744897171194,245.55555555555554,294.3333333333333,271.0,305.0,260.0,305.0,250.0,305.0
119,292.0,125.0,271.0,148,260.0,148.0,302.0,156.0,333.0,148.0,271.0,148.0,302.0,156.0,333.0,148.0,240.0,203.0,240.0,211.0,271.0,242.000512,250.0,305.0,240.0,203.0,271.0,242.0,250.0,297.0,281.0,125.0,292.0,125.0,271.0,125,291.9703290577271,171.3579028295541,271.0,305.0,271.0,288.0744897171194,240.0,305.0,271.0,313.0,260.0,313.0,250.0,305.0
120,292.0,172.0,271.0,187,271.0,187.0,302.0,195.0,333.0,187.0,271.0,180.0,302.0,195.0,323.0,187.0,244.0,234.0,229.0,242.0,262.4,242.0,250.0,305.0,241.54545454545453,234.0,271.0,242.0,250.0,297.0,283.2,164.0,292.0,164.0,281.0,164,291.9703290577271,171.3579028295541,271.0,305.0,271.0,288.0744897171194,240.0,305.0,271.0,313.0,260.0,313.0,240.0,305.0
121,292.0,187.0,271.0,203,271.0,203.0,302.0,219.0,333.0,219.0,272.89256198347107,203.0,302.0,211.0,333.0,211.0,240.0,242.0,229.0,250.0,271.0,242.000512,250.0,305.0,240.0,242.0,281.0,242.0,250.0,297.0,283.2,187.0,292.0,180.0,281.0,187,291.9703290577271,171.3579028295541,275.34457339042183,298.14797908552646,271.09761597969447,288.0744897171194,246.17283950617286,294.037037037037,271.0,313.0,260.0,313.0,250.0,305.0
